"store_id","si_id","git_id","si_name","git_name","si_size","git_size","si_count","git_count","si_desc","git_desc","si_price","si_upc","git_upc","category","si_image","git_image","si_active","si_instock","tags"
"09f03ee1-68aa-43be-b88b-d1002df978f7","276f96ff-a63a-49ba-88b0-29f16ec61a26","5676507f-17db-4206-8aa1-bf49a502383e","","Vitaminwater Zero Squeezed Lemonade","20 oz","20 oz bottle",NULL,"","","20 oz bottle",2.39,NULL,"786162002976","Water","{""""}","{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Water/3b941186-07f5-4932-bce9-a2c9dcd6c54a.webp}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","1656035f-c379-416d-ba95-a163e7e2a39e","1118b3ba-2a94-4c56-8d29-836a7620fe9b","","Barefoot Refresh Crisp White Spritzer","750 ml","750 ml bottle",NULL,"1","750 ml bottle","750 ml bottle",8.99,NULL,"85000021156","Wine","{https://lula-inventory-service-production.s3.amazonaws.com/images/items/Wine/1118b3ba-2a94-4c56-8d29-836a7620fe9b_1698851888546.webp}","{https://lula-inventory-service-production.s3.amazonaws.com/images/items/Wine/1118b3ba-2a94-4c56-8d29-836a7620fe9b_1698851888546.webp}",True,True,"{Certified,Alcohol}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","936e2fb5-5ec0-4f1e-973f-d370050a1f43","aa248487-d285-445a-9051-5d13fe07e6db","","Corn Nuts Mexican Style Street Corn","1 ct","4 oz",NULL,"1","4 oz","4 oz",1.59,NULL,"71159289912","Snacks","{https://lula-inventory-service-production.s3.amazonaws.com/images/items/Snacks/aa248487-d285-445a-9051-5d13fe07e6db_1698871413145.webp}","{https://lula-inventory-service-production.s3.amazonaws.com/images/items/Snacks/aa248487-d285-445a-9051-5d13fe07e6db_1698871413145.webp}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","80f2f959-61aa-42b8-b015-f898d75c643b","3cdda540-1113-4447-b031-012d5e6ca41b","","Truly Vodka Seltzer Cherry & Lime","12 oz","12 oz can",NULL,"1","12 oz can","12 oz can",2.99,NULL,"87692014560","Seltzer","{https://lula-inventory-service-production.s3.amazonaws.com/images/items/Seltzer/3cdda540-1113-4447-b031-012d5e6ca41b_1698865696599.webp}","{https://lula-inventory-service-production.s3.amazonaws.com/images/items/Seltzer/3cdda540-1113-4447-b031-012d5e6ca41b_1698865696599.webp}",True,True,"{Certified,Alcohol}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","8721b48d-7632-4d86-be7a-32ea8db1eabf","b97ed319-b3ab-483b-b9a1-e68f3a73cd7c","100 Grand King King Size","100 Grand King Size","1 ct","2.8 oz",NULL,"",NULL,"2.8 oz",2.99,NULL,"99900722785","Candy",NULL,"{https://menu-item-images-bucket.s3.amazonaws.com/3e1822b4-5963-4c38-8d85-dfff06561443_99900722785.png}",True,True,"{Enriched,Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","a94befd7-e8f6-4d63-a66f-cac7465553c6","8ee5ec52-4a4f-4601-9b51-b5c964c77cad","10barrel Always Down 6pk Can","10 Barrel All Ways Down Double IPA - 6 Pack","12 oz","6 Pack - 12 oz cans",NULL,NULL,NULL,"6 Pack - 12 oz cans",11.99,NULL,"810023700302","Beer",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Beer/59463f2c-0c96-404c-a7e0-b03110a2b16e.webp}",True,True,"{Certified,Alcohol}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","f37e5451-5e8d-4943-9cc4-4ca06a74b15f","cad0ccdd-e9b5-4629-9fb7-fded4ecacf0a","10 Barrel Apoc 6pk Can","10 Barrel Apocalypse IPA - 6 Pack","12 oz","6 Pack - 12 oz cans",NULL,"1",NULL,"6 Pack - 12 oz cans",11.99,NULL,"850162008198","Beer",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/items/Beer/cad0ccdd-e9b5-4629-9fb7-fded4ecacf0a_1707253501743.webp}",True,True,"{Certified,Alcohol}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","ae5c633a-cfa5-4b81-a263-701d1f388ba5","a6377724-86ae-4232-aafb-24a02c183967","10barrel Cocktail V2 8pk 12oz Can","10barrel Cocktail V2 8pk 12oz Can","12 oz","8 Pack - 12 oz can",NULL,"1",NULL,"8 Pack - 12 oz cans",24.99,NULL,"810023700791","Alcohol",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/items/Alcohol/a6377724-86ae-4232-aafb-24a02c183967_1707250992799.webp}",True,True,"{Certified,Alcohol}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","1095e8a6-f68d-41cc-a193-e10435b2afdb","206b68af-0184-4b07-90d0-fbb2bb65d2d3","10barrel Cucumber Crsh 6pk Can","10 Barrel Brewing Crush Cucumber Sour Beer - 6 Pack","12 oz","6 Pack - 12 oz cans",NULL,"",NULL,"6 Pack - 12 oz cans",11.99,NULL,"850162008235","Beer",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/c6249fc3-1394-4347-8d1d-e4bc56aca0a0/Beer/7561af2e-cf09-43d0-a5dc-4a4a083bb63e_1703034551447.webp}",True,True,"{Enriched,Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","10f920df-3ad0-43ec-b6e2-add26e803202","cdeec782-f881-4340-b5e2-008f82ad63c3","10barrel Golf Tee 6pk Cn","10 Barrel Golf Tea","12 oz","12 oz can",NULL,"",NULL,"12 oz can",3.99,NULL,"810023700678","Beer",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/d53143c1-3166-437d-a167-46e996efd7cd/Alcohol/930ef80d-f727-4d7d-8a75-82ac8b7d4aff_1703521868322.webp}",True,True,"{Enriched,Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","4b1c0508-5acc-4e65-bd25-aba50b123a89","3df42d77-fd89-42cd-b7cd-ac8c6f47a355","10barrel Greyhound Ccktail 12oz Can","10barrel Greyhound Ccktail 12oz Can","12 oz","12 oz",NULL,"1 ct",NULL,"12 oz",3.99,NULL,"810023700821","Alcohol",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/items/Alcohol/3df42d77-fd89-42cd-b7cd-ac8c6f47a355_1698769180148.webp}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","14341223-b33b-441f-a2bf-60f548414e9e","53d460df-114f-4eaa-a160-79dfaf4d7e4d","10barrel Mai Tai 12oz Can","10 Barrel Mai Tai","12 oz","12 oz can",NULL,"",NULL,"12 oz can",3.99,NULL,"810023700500","Beer",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Alcohol/5456880a-0500-40dc-80b7-313b6fa25451.webp}",True,True,"{Enriched}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","79158b49-07de-4bd2-941e-721a418e077c","cf0e1f70-8b17-4147-98f1-96d32e8b77e3","10barrel Mai Tai 12oz Can","10 Barrel Mai Tai","12 oz","12 oz can",NULL,"",NULL,"12 oz can",3.99,NULL,"810023700845","Alcohol",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/83c7afed-53a6-4c69-8d43-d8f04e3e70ad/Alcohol/b025fa73-cbd1-40f1-8650-0aff05ae2553_1703724447916.webp}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","96329092-4a2f-4665-8932-9d945bbb7fa9","a2fec704-a753-476e-9471-6b1ad2732d61","10barrel Moscow Mule Ccktail 12oz Can","10barrel Moscow Mule Ccktail 12oz Can","12 oz","12 oz ",NULL,"1 ct",NULL,"12 oz",3.99,NULL,"810023700838","Alcohol",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/items/Alcohol/a2fec704-a753-476e-9471-6b1ad2732d61_1698777703097.webp}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","4dd85f42-e780-40c3-8733-2383e6b1e59c","115549ca-c37f-4081-b080-21e06774dd77","10barrel Ntr Calls 6pk 12oz Cns","10 Barrel Nature Calls Mountain IPA - 6 Pack","12 oz","6 Pack - 12 oz cans",NULL,"6",NULL,"6 Pack - 12 oz cans",11.99,NULL,"810023700104","Beer",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/items/Beer/115549ca-c37f-4081-b080-21e06774dd77_1707221115188.webp}",True,True,"{Certified,Alcohol}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","8e8eaa62-b5e0-4840-8b07-b908c92eeab8","38512064-2845-40f9-adf1-04b7e7275355","10barrel Profuse Juice 6pk Can","10 Barrel Out of Office Hoppy Pilsner - 6 Pack","12 oz","6 Pack - 12 oz cans",NULL,NULL,NULL,"6 Pack - 12 oz cans",11.99,NULL,"850162008211","Beer",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Beer/fb20345c-3c4d-4042-9ac8-aad7d12cbcba.webp}",True,True,"{Enriched}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","556e77c2-c2a8-4e72-a852-e339b15af4fd","2effa9b7-70dd-4e6e-96c1-4abbf052ce0e","10 Barrel Pub Beer 18pk Can","10 Barrel Pub Beer Lager - 18 Pack","12 oz","18 Pack - 12 oz cans",NULL,"1",NULL,"18 Pack - 12 oz cans",16.49,NULL,"850162008655","Beer",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/items/Beer/2effa9b7-70dd-4e6e-96c1-4abbf052ce0e_1707253398578.webp}",True,True,"{Certified,Alcohol}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","380dce63-c32a-486b-9b81-e586928ea9e2","845cd4ef-cef9-4308-b2f6-b2a28a20b3c4","10barrel Pub Beer 6pk 16oz Can","10 Barrel Pub Beer - 6 Pack","16 oz","6 Pack - 16 oz cans",NULL,"",NULL,"6 Pack - 16 oz cans",7.99,NULL,"850162008648","Beer",NULL,"{https://images.barcodelookup.com/19526/195267444-1.jpg}",True,True,"{Enriched,Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","3c745481-a958-4c19-8fd3-ac3e4f9da3a2","d388f0df-be27-49dc-9fbb-de7da78403e4","10barrel Ranch Water","10 Barrel Ranch Water","12 oz","12 oz can",NULL,"1",NULL,"12 oz can",3.99,NULL,"810023700661","Alcohol",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/items/Seltzer/d388f0df-be27-49dc-9fbb-de7da78403e4_1698882600555.webp}",True,True,"{Certified,Alcohol}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","a8916bbf-b822-4c0e-825b-19416542915c","1edc0d48-4e2d-4d01-9281-d99e6f879f56","14 Hands Bubbles 375ml Can","14 Hands Bubbles Sparkling White Wine - 355ml Can","375 ml",NULL,NULL,NULL,NULL,"14 Hands wines are inspired by the untamed spirits of the wild horses that once freely roamed eastern Washington. Sourced and crafted in Washington State, the 14 Hands Bubbles White Wine sparkler is a lively match to your wild side. Dancing bubbles tickle your tastebuds with notes of apple and a twist of citrus. Delicate, bright, and full of bite, it’s no wonder this approachable wine is so popular. Expressive and easy drinking, this wine will make a perfect match for picnics, nature hikes, and sunny days. This Brut Sparkler white wine is now available in 355 mL cans and ready for adventure!",6.49,NULL,"88586010378","Wine",NULL,"{https://menu-item-images-bucket.s3.amazonaws.com/resized/f589f969256358b0a9e307920c00d58e.png}",True,True,"{Enriched}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","7f888d58-0deb-4cc6-b2c8-78549fca283f","2bdf57d2-50fa-47ae-a6fc-982d87806a90","14 Hands Cabernet Sauvignon","14 Hands Winery Cabernet Sauvignon Columbia Valley","750 ml","750 ml bottle",NULL,"",NULL,"750 ml bottle",13.49,NULL,"88586001895","Wine",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/d53143c1-3166-437d-a167-46e996efd7cd/Wine/81df9598-0cd8-4b19-bc44-97987e6b5624_1703521868321.webp}",True,True,"{Enriched,Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","4fc83bd6-0c68-4a86-a565-9a028bc4e0c0","777d6d6c-86f6-4490-a96a-0884101fdd1a","14 Hands Pinot Grig 375ml","14 Hands Winery Pinot Grigio","375 ml","375 ml can",NULL,NULL,NULL,"375 ml can",5.49,NULL,"88586010347","Wine",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Wine/2bc2aed8-2ecf-40e4-aeb5-982ef16dfedd.webp}",True,True,"{Enriched}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","99c5508c-8e33-4fba-a4fb-e6a39391da63","dad649f1-e2da-4172-b81b-f55f4c509de6","14 Hands Red Hot To Trot","14 Hands Winery Hot to Trot Red Blend","750 ml","750 ml bottle",NULL,"1",NULL,"750 ml bottle",11.49,NULL,"88586004483","Wine",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/items/Wine/dad649f1-e2da-4172-b81b-f55f4c509de6_1707218261415.webp}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","26c05dcc-fb97-48ac-bcc5-dd677bde229f","e98dffbc-6e2a-4647-b729-8563f6298341","14 Hands Rose 375ml Can","14 Hands Winery Rosa","375 ml","375 ml can",NULL,"",NULL,"375 ml can",5.49,NULL,"88586010330","Wine",NULL,"{https://applejack.com/site/images/14-Hands-Rose-Cans-12-oz_1.png}",True,True,"{Enriched,Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","235580d6-eb91-41a2-a0ac-f8ca775e39cc","2d9c6cc5-7eb3-41e0-b685-51e478cd64e6","14 Hands Rose Bubbles Uncrn 375ml","14 Hands Winery Unicorn Rosa Bubbles","375 ml","355 ml can",NULL,"1",NULL,"355 ml can",5.49,NULL,"88586011108","Wine",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/items/Wine/2d9c6cc5-7eb3-41e0-b685-51e478cd64e6_1707245836324.webp}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","fbc6cceb-0d4b-4949-a026-83f92c5d00a1","0a46e3cf-8372-430c-a89a-d5ffc9af82a1","14 Hands Rose Bubbles Uncrn 750ml","14 Hands Unicorn Rose","750 ml","750 ml bottle",NULL,"",NULL,"750 ml bottle",13.49,NULL,"88586012532","Wine",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Wine/da53c6a6-e2c6-4933-8a62-ea176b6a8d54.webp}",True,True,"{Certified,Alcohol}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","4429595f-7216-42fe-bd7a-5227bd171156","6283355e-a59c-462e-be93-abc9ffb172de","19 Crimes 13 Cab 750ml","19 Crimes Cabernet Sauvignon","750 ml","750 ml bottle",NULL,"",NULL,"750 ml bottle",12.49,NULL,"12354001350","Wine",NULL,"{https://menu-item-images-bucket.s3.amazonaws.com/b9306e5b-71fe-4de1-ab5b-c1f268ab2c49_19%20Crimes%20Cabernet%20Sauvignon.png}",True,True,"{Certified,Alcohol}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","1dc49ded-ab58-44d1-87c0-cbe44c0f5582","818434cb-0b87-4268-ad89-b4c0c757d7c8","19 Crimes 1617 The Banished Red 750ml","19 Crimes the Banished Dark Red","750 ml","750 ml bottle",NULL,"",NULL,"750 ml bottle",12.49,NULL,"12354001688","Wine",NULL,"{https://go-upc.s3.amazonaws.com/images/43860819.png}",True,True,"{Enriched,Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","0df12f52-c14b-4ffa-8a65-39aa3d32f7f8","4b869a47-e2b2-406d-8255-0dc55cbbd4e2","19 Crimes Cali Red 750ml","19 Crimes Snoop Dogg Cali Re","750 ml","750 ml bottle",NULL,"",NULL,"750 ml bottle",14.49,NULL,"12354004290","Wine",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/54ab1a3e-67cd-4000-96d9-53ad525285f0/Wine/56065cf7-2da3-41f5-b1f9-2f23fe3386c0_1704401263297.webp}",True,True,"{Enriched,Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","b42a5130-e4de-411b-bede-b643867bf9f0","6a027b61-bffe-4667-a723-a95eb9bed06d","19 Crimes Chard Marthas 750ml","19 Crimes Martha's Chardonnay","750 ml","750 ml bottle",NULL,NULL,NULL,"750 ml bottle",14.49,NULL,"12354007437","Wine",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/c2c3534e-49d0-4af1-b848-ab9ad29ec36b/Wine/e7b925fb-bf73-4bba-ba4b-0282e8a787b6.webp}",True,True,"{Alcohol,Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","2e5a05b1-1103-494e-b842-a6a271490530","6f91d060-d5d2-4b9d-a824-e18cc18a87f3","19 Crimes Red 750ml","19 Crimes Red Blend","750 ml","750 ml bottle",NULL,"1",NULL,"750 ml bottle",12.49,NULL,"12354000995","Wine",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/items/Alcohol/6f91d060-d5d2-4b9d-a824-e18cc18a87f3_1707255858117.webp}",True,True,"{Certified,Alcohol}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","97dcd71d-84df-4ece-9df2-b5a8fc324e52","6f15190c-9951-4836-bd9f-ccb653c8d137","19 Crimes Snp Dg Rose 750ml","19 Crimes Snoop Dog Cali Rose","750 ml",NULL,NULL,NULL,NULL,"750 ml bottle",14.49,NULL,"12354005006","Wine",NULL,"{https://lula-inventory-service-staging.s3.amazonaws.com/images/items/Alcohol/6f15190c-9951-4836-bd9f-ccb653c8d137.webp}",True,True,"{Certified,Alcohol}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","2678dd8b-f08f-489f-9cc5-e45ec22f84df","e84b4f0e-b809-46ce-b5b4-a4858fe01c29","2 Towns Made Marion","2 Towns Made Marion Cider - 6 Pack","12 oz","6 Pack - 12 oz cans",NULL,"",NULL,"6 Pack - 12 oz cans",13.99,NULL,"852892003320","Beer",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Beer/03f13a2b-a046-4e54-836a-5d0eabb670f7.webp}",True,True,"{Certified,Alcohol}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","4100d8bc-24b1-42c8-8855-7fdf57bd65f6","3d8a1400-50f5-46dc-959a-36bf65ea43d5","2 Towns Strwbry Lmnd 19 2oz Can","2 Towns Ciderhouse Strawberade","19.2 oz","19.2 oz can",NULL,"",NULL,"19.2 oz can",4.99,NULL,"850017944282","Beer",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/83c7afed-53a6-4c69-8d43-d8f04e3e70ad/Beer/c81a765b-650e-49f4-9e1f-848868f32d8e_1703724450601.webp}",True,True,"{Enriched,Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","06205e9a-37fd-4c14-a9b6-298ecfe7736e","71b62791-5d1d-4301-a38f-5e77f869e384","3 Musketeer King Size","3 Musketeers Sharing Size Chocolate Candy Bar","1 ct","3.28 oz",NULL,"",NULL,"3.28 oz",2.99,NULL,"40000006039","Candy",NULL,"{https://menu-item-images-bucket.s3.amazonaws.com/resized/4e5e4951d5020b4ced4eb5248dfd0bdf.png}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","51a83c7b-e9e7-43a3-af6b-23194fb5da4a","3ee0ba62-6380-4a19-886c-0e96309fed64","44 North Alpine Mist 1.7ltr","44 North Alphine Mist Vodka Cocktail","1.75 L","1.75 l bottle",NULL,"1",NULL,"1.75 l bottle",27.49,NULL,"833597008001","Alcohol",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/items/Alcohol/3ee0ba62-6380-4a19-886c-0e96309fed64_1698862754528.webp}",True,True,"{Certified,Alcohol}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","3ab31afe-2b08-4c66-858b-2dfc76a1ef4e","21bce2fb-e284-4114-980d-0479827f037d","44 North Huckleberry Lmnd","44 North Huckleberry Lemonade","12 oz","12 oz can",NULL,"1",NULL,"12 oz can",4.99,NULL,"833597003303","Alcohol",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/items/Beer/21bce2fb-e284-4114-980d-0479827f037d_1703003843291.webp}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","8bd514ce-4b67-41e5-8117-583c5ad08a49","463668d1-7c4d-4794-b9bb-83352604d71b","44 North Huckleberry Lmnd","44 North Huckleberry Lmnd","12 oz","12 oz",NULL,"4 pack",NULL,NULL,17.49,NULL,"833597003402","Beer",NULL,"{""""}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","29ffcc5a-65a1-4f85-9fcb-11154c0b0a6b","92b85dbb-b41d-4f45-b4c9-b509dc9748e3","44 North Mt Huckleberry Lemonade 1 75ltr","44 North Huckberry Lemonade Vodka Cocktail","1.75 L","1.75 l bottle",NULL,"",NULL,"1.75 l bottle",27.49,NULL,"833597876204","Alcohol",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Alcohol/ec5d765d-0b1a-4d86-9d1b-4d9408a6f3bb.webp}",True,True,"{Alcohol,Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","7b3b75c7-1b37-4d7b-b600-fccf79c0d187","9f6fa737-a5f1-4880-8efd-60acde5f9ee8","44 North Mtn Berry Punch 1.75ltr","44 North Mountain Berry Punch Vodka Cocktail","1.75 L","1.75 l bottle",NULL,"1 ct",NULL,"1.75 l bottle",27.49,NULL,"833597007998","Alcohol",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Alcohol/b65b8a74-a400-4429-a79c-50c26457f77e.webp}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","c8e057aa-a21a-4ddb-886e-2967a76c77e4","ae06849a-c3eb-4afa-ba78-b00e2077455c","4505 Pork Rinds Classic","4505 Chicharrones Fried Pork Rinds Classic Chili & Salt","1 ct","1 oz",NULL,"1",NULL,"1 oz",2.99,NULL,"863006000012","Snacks",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Snacks/e6999ddd-4a9b-412b-9cdd-3ea0cf5c7134.webp}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","36255aca-40a1-448f-89db-66facaab3db9","541bc903-0d7d-457d-918c-77373ff2f7b9","4505 Pork Rinds Tajin","4505 Chicharrones Fried Pork Rinds Chile Limón","1 ct","1.1 oz",NULL,"1",NULL,"1.1 oz",2.99,NULL,"850023861337","Snacks",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Snacks/fa878c46-60b7-40f9-b77c-149a17e7222b.webp}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","ce98934a-ef61-464c-b1ea-fa62b3ba6ba9","5ceb77d2-4457-4398-9b7a-f1536764030c","5 Hour Berry","5-Hour Energy Regular Strength Berry","2 oz","1.93 oz bottle",NULL,"",NULL,"1.93 oz bottle",3.69,NULL,"719410500016","Personal Care",NULL,"{https://menu-item-images-bucket.s3.amazonaws.com/e71cc3cb-12a8-4fe8-ab25-fda058cfd98a_5-hour%20Energy%20Shot%20Regular%20Strength%20Berry%20Flavor.jpg}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","ac69a241-75de-4259-b820-7bed1f56bede","e09b6c13-cfa7-4559-ae56-91fac4bdbf7e","5 Hour Es Blue Raspbry","5-Hour Energy Extra Strength Blue Raspberry","2 oz","1.93 oz bottle",NULL,"",NULL,"1.93 oz bottle",3.99,NULL,"719410760014","Personal Care",NULL,"{https://menu-item-images-bucket.s3.amazonaws.com/resized/7935cffb2f96ad6bc59220cda18a4050.png}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","819dc934-d8bf-4e47-80b7-7da0bfa4b7a6","cfb2edeb-b309-40f3-ada6-5d627ae32847","5 Hour Es Hawaiian Breeze","5-Hour Energy Extra Strength Hawaiian Breeze","2 oz","1.93 oz bottle",NULL,"",NULL,"1.93 oz bottle",3.99,NULL,"719410739003","Personal Care",NULL,"{https://menu-item-images-bucket.s3.amazonaws.com/1fc4f136-1d6d-480b-9e19-644a84b7142a_5hourenergyhaiiwanbreeze.png}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","c5ee124e-06f5-4319-9bed-708e52d1fe9b","ad89fc19-0d8e-416e-b91c-520c496295b4","5 Hour Es Orange","5-Hour Energy Extra Strength Orange","2 oz","1.93 oz bottle",NULL,"",NULL,"1.93 oz bottle",3.99,NULL,"719410784003","Personal Care",NULL,"{https://menu-item-images-bucket.s3.amazonaws.com/0a9d7639-7f89-4881-832f-c70e243f53e0_5-Hour%20Energy%20Extra%20Strength%20Orange.png}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","7abebc56-9454-4cc8-912a-b6c5a99c07d9","80873dec-aaa3-45af-b90f-234789ab7115","5 Hour Es Peach Mango","5-Hour Energy Extra Strength Peach Mango","2 oz","1.93 oz bottle",NULL,"1",NULL,"1.93 oz bottle",3.99,NULL,"719410750015","Personal Care",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/items/Energy-Drinks-Electrolytes/80873dec-aaa3-45af-b90f-234789ab7115_1707254325640.webp}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","1c297120-b84e-4036-8c9c-be8e2c87162e","26a5a6ea-3b55-44d3-86ee-8b7b848c18ab","5 Hour Es Strawberry Banana","5-Hour Energy Extra Strength Strawberry Banana","2 oz","1.93 oz bottle",NULL,"",NULL,"1.93 oz bottle",3.99,NULL,"719410786007","Personal Care",NULL,"{https://menu-item-images-bucket.s3.amazonaws.com/resized/3529e2e6bb8084e26c28e4abea6f7db6.png}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","9ba60f5f-a922-41ed-a83d-d6890d49abed","feebdb13-f9d7-469a-a116-efdde5faa7a9","5 Hour Es Stwbry Wtrmln","5-Hour Energy Extra Strength Strawberry Watermelon","2 oz","1.93 oz bottle",NULL,"",NULL,"1.93 oz bottle",3.99,NULL,"719410740016","Personal Care",NULL,"{https://menu-item-images-bucket.s3.amazonaws.com/resized/637dd2a0c874f025da4458ad690726ab.png}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","02301bea-fe7e-413d-bc88-c78d3abf3711","3d093eea-eae7-4be0-940d-6085b95c7457","5 Hour Es Tropical Burst","5-Hour Energy Extra Strength Tropical Burst","2 oz","1.93 oz bottle",NULL,"",NULL,"1.93 oz bottle",3.99,NULL,"719410785000","Personal Care",NULL,"{https://menu-item-images-bucket.s3.amazonaws.com/resized/e3750383c5adcc8d2989485ded8384e6.png}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","7fabe4f9-7028-40eb-a6cd-6d10bc9b7005","1567ce29-8481-4b04-8fc5-878887bfffec","5 Hour Extra Grape","5-Hour Energy Extra Strength Grape","2 oz","1.93 oz bottle",NULL,"",NULL,"1.93 oz bottle",3.99,NULL,"719410720018","Personal Care",NULL,"{https://menu-item-images-bucket.s3.amazonaws.com/abf605da154c4a9d55dc4171f59bdd89.png}",True,True,"{Certified}"
